ad_archive_id,collation_id,is_active,start_date_formatted,end_date_formatted,page_name,snapshot.page_name,snapshot.title,snapshot.body.text,snapshot.cta_text,snapshot.display_format,snapshot.link_url,domain,url_path,utm_source,utm_medium,utm_campaign,funding_type_label,supplier_label,brand_label,campaign_period,creative_format,card_title,card_body,card_cta_text,card_image_url,card_video_hd_url,publisher_platform,snapshot_week,snapshot_month,publisher_platform_clean,facebook,instagram,audience_network,messenger,threads,whatsapp,landing_page_type,is_official_cw,mentions_cw_brand,tga_risk_flag,snapshot_date,start_date_formatted_dt,snapshot_run_datetime,campaign_age_days
1325349936211580,,True,2026-05-31 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,Now 30% off RRP!,Experience the science of Dercos by Vichy. Shop now at Chemist Warehouse.,Shop now,IMAGE,https://fb.com/canvas_doc/1321066579975653,fb.com,/canvas_doc/1321066579975653,,,,Not Specified,,,,,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Internal/App Page,True,True,False,2026-06-01,2026-05-31 07:00:00,2026-06-01 16:50:49.848447,1
2200759450755170,,True,2026-05-31 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,Now 30% off RRP!,Say goodbye to dandruff with the world’s #1 derm-recommended brand. Clinical efficacy you can trust. Shop now!,Shop now,IMAGE,https://fb.com/canvas_doc/1966679117545113,fb.com,/canvas_doc/1966679117545113,,,,Not Specified,,,,,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Internal/App Page,True,False,False,2026-06-01,2026-05-31 07:00:00,2026-06-01 16:50:49.848447,1
2494431760987390,,True,2026-05-31 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,Now 30% off RRP!,"Recommended By Dermatologists. Try DERCOS, The Haircare And Scalp Expert.",Shop now,IMAGE,https://fb.com/canvas_doc/1693203881747003,fb.com,/canvas_doc/1693203881747003,,,,Not Specified,,,,,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Internal/App Page,True,False,False,2026-06-01,2026-05-31 07:00:00,2026-06-01 16:50:49.848447,1
1294976272284890,1693781345291200,True,2026-05-29 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,Shop Nude by Nature,"A lightweight, buildable serum-based blush that delivers a luminous flush of colour with care.",Shop now,VIDEO,https://www.chemistwarehouse.com.au/shop-online/2601/nude-by-nature?&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image&utm_term=conversion&utm_content=video-image_kol,www.chemistwarehouse.com.au,/shop-online/2601/nude-by-nature,facebook,social,au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image,Coop,Nudebynatureptyltd,Nudebynature,2026,video-image,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-29 07:00:00,2026-06-01 16:50:49.848447,3
1549032246934016,1027729896592482,True,2026-05-29 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,Shop Nude by Nature's best selling blush drops,"A lightweight, buildable serum blush that delivers a fresh, dewy flush of colour. Clean colour. Real Results.",Shop now,VIDEO,https://www.chemistwarehouse.com.au/shop-online/2601/nude-by-nature?&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image&utm_term=conversion&utm_content=video-image_kol,www.chemistwarehouse.com.au,/shop-online/2601/nude-by-nature,facebook,social,au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image,Coop,Nudebynatureptyltd,Nudebynature,2026,video-image,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-29 07:00:00,2026-06-01 16:50:49.848447,3
1489847012615845,1299293668449663,True,2026-05-29 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,Shop Nude by Nature,"Discover your favourite Nude by Nature Mascara. Whether you prefer volume, length or definition, theres something for you.",Shop now,VIDEO,https://www.chemistwarehouse.com.au/shop-online/2601/nude-by-nature?&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image&utm_term=conversion&utm_content=video-image_kol,www.chemistwarehouse.com.au,/shop-online/2601/nude-by-nature,facebook,social,au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image,Coop,Nudebynatureptyltd,Nudebynature,2026,video-image,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-29 07:00:00,2026-06-01 16:50:49.848447,3
1328210242581969,1299293668449663,True,2026-05-29 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,Shop Nude by Nature,"Discover your favourite Nude by Nature Mascara. Whether you prefer volume, length or definition, theres something for you.",Shop now,VIDEO,https://www.chemistwarehouse.com.au/shop-online/2601/nude-by-nature?&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image&utm_term=conversion&utm_content=video-image_kol,www.chemistwarehouse.com.au,/shop-online/2601/nude-by-nature,facebook,social,au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image,Coop,Nudebynatureptyltd,Nudebynature,2026,video-image,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-29 07:00:00,2026-06-01 16:50:49.848447,3
2828822474146430,1526126569125130,True,2026-05-29 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,Shop Nude by Nature,"The Skin Radiance Foundation is a long wearing, light to medium coverage foundation with a radiant, dewy finish.",Shop now,VIDEO,https://www.chemistwarehouse.com.au/shop-online/2601/nude-by-nature?&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image&utm_term=conversion&utm_content=video-image_kol,www.chemistwarehouse.com.au,/shop-online/2601/nude-by-nature,facebook,social,au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image,Coop,Nudebynatureptyltd,Nudebynature,2026,video-image,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-29 07:00:00,2026-06-01 16:50:49.848447,3
1417954030140825,3352753621549958,True,2026-05-29 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,NEW Nude by Nature Lacquer Lip Serums,"The shine of a lacquer, with the comfort of a serum. This is colour that's bold eough to be clean.",Shop now,VIDEO,https://www.chemistwarehouse.com.au/shop-online/2601/nude-by-nature?&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image&utm_term=conversion&utm_content=video-image_kol,www.chemistwarehouse.com.au,/shop-online/2601/nude-by-nature,facebook,social,au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image,Coop,Nudebynatureptyltd,Nudebynature,2026,video-image,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-29 07:00:00,2026-06-01 16:50:49.848447,3
1354906306518637,957899380348904,True,2026-05-29 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/2601/nude-by-nature?&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image&utm_term=conversion&utm_content=video-image_june_p1_v2,www.chemistwarehouse.com.au,/shop-online/2601/nude-by-nature,facebook,social,au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image,Coop,Nudebynatureptyltd,Nudebynature,2026,video-image,Shop Nude by Nature,Love your skin and your makeup routine. Nude by Nature is now 30% off RRP at Chemist Warehouse,Shop Now,https://scontent-iad3-1.xx.fbcdn.net/v/t39.35426-6/708814112_1072589525296803_4491146890768485498_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=e_eXRJauTjsQ7kNvwHrT1Sv&_nc_oc=AdrF4nU56kJYjrO1ruSR4DunnvV7mXK81tXWxx6TidkntbykI0_1zkv4qKHxJPd49aA&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&_nc_gid=YSbSPDkXHWZOb-wcWoAGlw&_nc_ss=7f289&oh=00_Af83DchENapKTBTk_fnY9XvpwT5o0a6a9p4_M6kDhk9pZA&oe=6A2277EE,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-29 07:00:00,2026-06-01 16:50:49.848447,3
2459693274506290,1706934793769236,True,2026-05-29 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},See details,DCO,https://www.chemistwarehouse.com.au/shop-online/2601/nude-by-nature?&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image&utm_term=conversion&utm_content=video-image_june_p1_v4,www.chemistwarehouse.com.au,/shop-online/2601/nude-by-nature,facebook,social,au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image,Coop,Nudebynatureptyltd,Nudebynature,2026,video-image,Shop Nude by Nature,Love your skin and your makeup routine. Nude by Nature is now 30% off RRP at Chemist Warehouse,See Details,,https://video-iad3-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQOMIaLGFccrOikDXz4ClHQFzbfTR41KmZuqdd4V7roSad5tJixsi_0_NhzAszXwbN2xXxk4ojqI4A_7hj9acrm6IYDAq7ulcINzQs7dtO3Z2w.mp4?_nc_cat=104&_nc_sid=5e9851&_nc_ht=video-iad3-1.xx.fbcdn.net&_nc_ohc=mH2S2C3BRH8Q7kNvwGQV5ch&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjIwNDkyNTkzNTYwMDUxNDQsImFzc2V0X2FnZV9kYXlzIjoyLCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6MTQsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=fb8a9e563bff3fa8&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9GQzQ2MDU0NDhCMjk5QUJFOTQ0NTlEMjkyM0QxRURBRl9tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzMyNEJFRTVDNDNBNjg5MTkzNjRENDgwRTBBOTJCN0IzX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACawjL3_y_KjBxUCKAJDMywXQCzdsi0OVgQYGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=YSbSPDkXHWZOb-wcWoAGlw&_nc_ss=7f289&_nc_zt=28&oh=00_Af_nsGLVDdlOD-BVYwo_mXtXrDLDhET-CqCYmUv0suDh5w&oe=6A229850,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-29 07:00:00,2026-06-01 16:50:49.848447,3
1990719091805421,1025247213782603,True,2026-05-29 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/2601/nude-by-nature?&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image&utm_term=conversion&utm_content=video-image_june_p1_v1,www.chemistwarehouse.com.au,/shop-online/2601/nude-by-nature,facebook,social,au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image,Coop,Nudebynatureptyltd,Nudebynature,2026,video-image,Shop Nude by Nature,Love your skin and your makeup routine. Nude by Nature is now 30% off RRP at Chemist Warehouse,Shop Now,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/708928101_2991583267708012_6640687898145224374_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=fXZ98B51FL0Q7kNvwFExtt3&_nc_oc=Adqidz2EbgVp9IoTImaLyL-M1eVnN-ocExeOKId6sTEMC_ygrFYl_bcFJIB2QZKZfTk&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=YSbSPDkXHWZOb-wcWoAGlw&_nc_ss=7f289&oh=00_Af9Lr0_t0t3hYQrablyjF1P8b_MKKZqBzXBwYKRVLsHR_A&oe=6A229231,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-29 07:00:00,2026-06-01 16:50:49.848447,3
1548870500199078,1737549127235547,True,2026-05-29 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/2601/nude-by-nature?&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image&utm_term=conversion&utm_content=video-image_june_p1_v3,www.chemistwarehouse.com.au,/shop-online/2601/nude-by-nature,facebook,social,au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image,Coop,Nudebynatureptyltd,Nudebynature,2026,video-image,Shop Nude by Nature,Love your skin and your makeup routine. Nude by Nature is now 30% off RRP at Chemist Warehouse,Shop Now,https://scontent-iad6-1.xx.fbcdn.net/v/t39.35426-6/708952053_1317800723181498_1343693437200003209_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=mE_-PpCi6hsQ7kNvwEvoEZ_&_nc_oc=AdrmP93D56jH5XfoJEkERXkktoztVoMKd3umbVcs8L6CMIwsTO2U9FRReWL5OuS94Q8&_nc_zt=14&_nc_ht=scontent-iad6-1.xx&_nc_gid=YSbSPDkXHWZOb-wcWoAGlw&_nc_ss=7f289&oh=00_Af8izAKLpIctAGM1KCgjh46R1DFn__3CBuSFo1J_-GF0iw&oe=6A229508,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-29 07:00:00,2026-06-01 16:50:49.848447,3
1487617326496582,1577152770031815,True,2026-05-29 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/2601/nude-by-nature?&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image&utm_term=conversion&utm_content=video-image_lip-npd-v6,www.chemistwarehouse.com.au,/shop-online/2601/nude-by-nature,facebook,social,au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image,Coop,Nudebynatureptyltd,Nudebynature,2026,video-image,Shop Nude by Nature!,Go bold with Nude by Nature! New lacquer lip serum available only at Chemist Warehouse. Shop today!,Shop Now,,https://video-iad6-1.xx.fbcdn.net/o1/v/t2/f2/m366/AQMCleTW6NEBfNDIJaRm_ggfjOfr4pfI_1EwgaRMXy7mJcHjXzRLtw1drp78MZYWUU0yg0-PDgY-5_FNSFwiqeliNy6moSxtnJ2Psy80_bKaCA.mp4?_nc_cat=106&_nc_sid=5e9851&_nc_ht=video-iad6-1.xx.fbcdn.net&_nc_ohc=OdrxXzV4fL8Q7kNvwEYAyFP&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5WSV9VU0VDQVNFX1BST0RVQ1RfVFlQRS4uQzMuNzIwLmRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHAiLCJ4cHZfYXNzZXRfaWQiOjk0Mjk5OTQzMTk4MzIwMiwiYXNzZXRfYWdlX2RheXMiOjg4LCJ2aV91c2VjYXNlX2lkIjoxMDc5OSwiZHVyYXRpb25fcyI6MjEsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=39daf2480252709a&_nc_vs=HBksFQIYRWZiX2VwaGVtZXJhbC9FNDQxRUZGMTdDQjgxMkMwMTk0QjcxNjI5QzE4ODNBM19tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50LzkzNDQ0QzE1NjM4NUY4OUIzN0IzNzNDRkJCMzEwOUE1X2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbEwdWi5emsAxUCKAJDMywXQDVP3ztkWh0YGWRhc2hfaDI2NC1iYXNpYy1nZW4yXzcyMHARAHUAZd6oAQA&_nc_gid=YSbSPDkXHWZOb-wcWoAGlw&_nc_ss=7f289&_nc_zt=28&oh=00_Af84uxCQIQEd2AJcl9WY-I7S_Qp7keAdHJCn2yAg3wNkUw&oe=6A2289FE,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-29 07:00:00,2026-06-01 16:50:49.848447,3
1359899098805439,2796238850776150,True,2026-05-29 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,NEW Nude by Nature Lacquer Lip Serums,Go bold with these new skincare infused serum lipsticks that melt onto your lips with a high shine finish.,Shop now,VIDEO,https://www.chemistwarehouse.com.au/shop-online/2601/nude-by-nature?&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image&utm_term=conversion&utm_content=video-image_kol,www.chemistwarehouse.com.au,/shop-online/2601/nude-by-nature,facebook,social,au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image,Coop,Nudebynatureptyltd,Nudebynature,2026,video-image,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-29 07:00:00,2026-06-01 16:50:49.848447,3
1022049580149453,4289157438038816,True,2026-05-29 07:00:00,2026-05-30 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/2601/nude-by-nature?&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image&utm_term=conversion&utm_content=video-image_lip-npd-v5,www.chemistwarehouse.com.au,/shop-online/2601/nude-by-nature,facebook,social,au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image,Coop,Nudebynatureptyltd,Nudebynature,2026,video-image,Shop Nude by Nature!,Go bold with Nude by Nature! New lacquer lip serum available only at Chemist Warehouse. Shop today!,Shop Now,https://scontent-iad3-2.xx.fbcdn.net/v/t39.35426-6/647297960_1269559795104347_2030217794463931724_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=0lG49rKNOrkQ7kNvwH__zkd&_nc_oc=AdrNXBdys1bKvYSA376j5RNA22udpHwOxD-U0FwbpccQ5RHLsdBnlIu5U-0aJY7bpbQ&_nc_zt=14&_nc_ht=scontent-iad3-2.xx&_nc_gid=YSbSPDkXHWZOb-wcWoAGlw&_nc_ss=7f289&oh=00_Af8ZpNvhQRBsAt-JK9D0TqXTFP3oo4EgsEtDCG39jP44fg&oe=6A2293B4,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-29 07:00:00,2026-06-01 16:50:49.848447,3
1300892738846028,1406664034194450,True,2026-05-29 07:00:00,2026-05-31 07:00:00,Chemist Warehouse,Chemist Warehouse,Shop Nude By Nature,Nothing Cleaner Than Nude! Nude by Nature now at Chemist Warehouse. Shop today.,Shop now,VIDEO,https://www.chemistwarehouse.com.au/shop-online/2601/nude-by-nature?&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image&utm_term=conversion&utm_content=video-image_npd,www.chemistwarehouse.com.au,/shop-online/2601/nude-by-nature,facebook,social,au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image,Coop,Nudebynatureptyltd,Nudebynature,2026,video-image,,,,,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,True,False,2026-06-01,2026-05-29 07:00:00,2026-06-01 16:50:49.848447,3
855773077569995,1235624918660206,True,2026-05-29 07:00:00,2026-05-30 07:00:00,Chemist Warehouse,Chemist Warehouse,{{product.name}},{{product.brand}},Shop now,DCO,https://www.chemistwarehouse.com.au/shop-online/2601/nude-by-nature?&utm_source=facebook&utm_medium=social&utm_campaign=au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image&utm_term=conversion&utm_content=video-image_lip-npd-v2,www.chemistwarehouse.com.au,/shop-online/2601/nude-by-nature,facebook,social,au_cw_coop_facebook_social_nudebynatureptyltd_nudebynature_648_2026_100097-bau_video-image,Coop,Nudebynatureptyltd,Nudebynature,2026,video-image,Shop Nude by Nature!,Go bold with Nude by Nature! New lacquer lip serum available only at Chemist Warehouse. Shop today!,Shop Now,https://scontent-iad3-1.xx.fbcdn.net/v/t39.35426-6/647303893_2392558034579523_5800443721639547067_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=EoRHK9NTyUgQ7kNvwGbhfhB&_nc_oc=AdqjWEg4SuSvlnzeFBGydHy_sqe_rXItFyZ1auLVVggDim_Oro6tw39IY6NBugiV1GY&_nc_zt=14&_nc_ht=scontent-iad3-1.xx&_nc_gid=YSbSPDkXHWZOb-wcWoAGlw&_nc_ss=7f289&oh=00_Af8aV4o10BXsTMThA-DS5PVKSZ1YmoKF-xvFhXMw01XOdQ&oe=6A229DBE,,"['FACEBOOK', 'INSTAGRAM', 'AUDIENCE_NETWORK', 'MESSENGER', 'THREADS']",2026-W22,2026-06,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",True,True,True,True,True,False,Brand/Category Page,True,False,False,2026-06-01,2026-05-29 07:00:00,2026-06-01 16:50:49.848447,3
